ENERGY,L,B,TIME
455.9696350097656,26.960710525512695,-55.13410186767578,263607782.8611141
531.6106567382812,24.79146957397461,-54.9466667175293,263607782.8640841
710.8889770507812,23.84389305114746,-54.45000457763672,263607782.86457184
2195.22314453125,25.48630714416504,-55.27963638305664,263607782.87576672
241.87136840820312,23.530616760253906,-54.56681442260742,263607782.87598172
297.27801513671875,22.084178924560547,-57.55449676513672,263607782.8821234
153.4668426513672,23.076814651489258,-54.471309661865234,263607782.88343775
1100.6607666015625,25.179384231567383,-55.332969665527344,263607782.88539192
2545.028564453125,24.35100555419922,-55.14259338378906,263607782.88781855
133.1783905029297,16.2435245513916,-60.55508041381836,263607782.91499504
132.90924072265625,24.460533142089844,-54.57544708251953,263607782.91828895
2530.83203125,24.60826301574707,-54.993255615234375,263607782.92531148
405.550048828125,25.83327293395996,-54.81229019165039,263607782.93824136
682.7274169921875,24.74207878112793,-54.81938934326172,263607782.94479963
447.54339599609375,23.455278396606445,-55.947391510009766,263607782.95069268
933.18896484375,26.3802547454834,-54.49403381347656,263607782.9803957
559.6798095703125,24.39487075805664,-55.15607833862305,263607782.984801
277.6203308105469,25.007442474365234,-56.347137451171875,263607782.99824277
702.5985717773438,24.463565826416016,-56.803123474121094,263607783.00296643
448.8580322265625,25.641294479370117,-54.568904876708984,263607783.03294948
1363.8255615234375,25.22284507751465,-54.861019134521484,263607783.03765976
116.76652526855469,26.419771194458008,-54.322383880615234,263607783.0614721
256.9027099609375,21.391801834106445,-53.87321853637695,263607783.08927885
114.30554962158203,19.67771339416504,-56.485595703125,263607783.0920064
255.04078674316406,22.470212936401367,-54.068145751953125,263607783.11691153
326.3686828613281,24.96120834350586,-55.44979476928711,263607783.13172504
372.404541015625,24.905000686645508,-55.35139465332031,263607783.13262683
1638.6527099609375,24.748043060302734,-54.99132537841797,263607783.1406114
1415.14794921875,24.676925659179688,-54.75788116455078,263607783.1527832
220.30067443847656,24.421613693237305,-54.89923858642578,263607783.1758113
211.17898559570312,27.385068893432617,-54.753177642822266,263607783.236249
2187.18408203125,24.17621421813965,-55.26404571533203,263607783.26444873
251.9956512451172,22.253801345825195,-54.96329879760742,263607783.26451257
156.3938751220703,23.458232879638672,-55.000465393066406,263607783.27975616
511.0179443359375,25.232404708862305,-55.82456588745117,263607783.28242835
122.34073638916016,23.98172950744629,-54.345455169677734,263607783.33791363
140.21141052246094,20.22971534729004,-58.99673080444336,263607783.35901392
243.9397735595703,25.395790100097656,-54.70735549926758,263607783.48955888
4438.91357421875,24.622133255004883,-55.02387619018555,263607783.52596316
221.23495483398438,22.52106475830078,-55.93010711669922,263607783.52762994
116.64159393310547,25.027446746826172,-56.79609680175781,263607783.5560373
103.21256256103516,23.60338592529297,-54.3649787902832,263607783.56178975
2205.63232421875,25.18255043029785,-55.484275817871094,263607783.56434193
580.7031860351562,23.882307052612305,-55.02156448364258,263607783.72412986
316.01971435546875,24.402820587158203,-55.11041259765625,263607783.74289042
203.1959686279297,24.68218994140625,-55.394020080566406,263607783.88149098
738.6487426757812,23.242679595947266,-55.32072067260742,263607783.96647853
464.463134765625,24.92084312438965,-54.54428482055664,263607784.0262585
991.120361328125,20.07990074157715,-56.372474670410156,263607784.1267243
1690.937255859375,24.649147033691406,-55.06137466430664,263607784.21035403
609.6411743164062,24.386432647705078,-55.748836517333984,263607784.2529607
481.4203186035156,16.594318389892578,-56.37342071533203,263607784.38829046
158.68783569335938,18.108699798583984,-58.105003356933594,263607784.44807473
123.23430633544922,19.453777313232422,-55.782554626464844,263607784.71211523
202.79171752929688,22.75792694091797,-55.51902770996094,263607784.71458027
110.77534484863281,22.9295654296875,-54.75284957885742,263607784.72292814
252.9121856689453,25.23601531982422,-55.41059494018555,263607784.73896158
2153.0078125,23.954099655151367,-55.272525787353516,263607784.90216437
118.9820785522461,24.544677734375,-55.588741302490234,263607784.9196196
256.6390380859375,23.30525779724121,-56.23207092285156,263607784.9248126
203.83103942871094,25.48842430114746,-55.25400161743164,263607784.92935884
254.17391967773438,27.42091941833496,-55.252586364746094,263607784.96126202
496.2461242675781,24.360260009765625,-54.97724914550781,263607785.04825512
1375.92333984375,24.251388549804688,-54.94186782836914,263607785.17768025
391.641357421875,24.61873435974121,-55.09619140625,263607785.3448694
208.8627166748047,25.170499801635742,-55.009422302246094,263607785.3807802
2639.45947265625,24.96497917175293,-54.96908950805664,263607785.4026321
3706.507080078125,24.528432846069336,-54.958160400390625,263607785.64664614
203.38059997558594,23.73647117614746,-57.495513916015625,263607786.28150553
640.1253051757812,24.522552490234375,-54.6928596496582,263607786.4575295
826.0565795898438,25.3812255859375,-55.027793884277344,263607786.6061985
124.21918487548828,27.402254104614258,-55.08685302734375,263607786.72096395
1291.432373046875,24.263874053955078,-55.4218635559082,263607786.8898184
265.98773193359375,25.858171463012695,-54.5487174987793,263607787.28851402
896.8899536132812,20.702098846435547,-56.35968017578125,263607787.3266005
553.1845092773438,24.98585319519043,-55.46271514892578,263607787.41247663
199.8528594970703,22.6773681640625,-56.153236389160156,263607788.2837583
103.03633880615234,18.20435333251953,-58.6870002746582,263607788.68446338
172.1843719482422,26.754541397094727,-55.599308013916016,263607789.80983672
1006.6351928710938,24.77252769470215,-55.72518539428711,263607791.26576498
1662.0987548828125,24.3287296295166,-54.82830047607422,263607791.6187121
332.03143310546875,24.4222354888916,-56.415443420410156,263607792.07851627
108.89879608154297,14.487701416015625,-52.77259063720703,263607792.37347028
136.89683532714844,23.667665481567383,-56.38474655151367,263607795.6406742
129.63131713867188,26.208696365356445,-56.061710357666016,263607801.71923396
147.5261993408203,25.32282066345215,-54.38557815551758,263607803.05011734
109.31694793701172,25.34793472290039,-54.66643524169922,263607803.25011814
1460.02001953125,24.0977783203125,-54.794189453125,263607805.08287087
288.0141296386719,22.410884857177734,-57.60349655151367,263607808.50546992
228.91943359375,20.013328552246094,-53.97822952270508,263607811.40840042
1291.968994140625,24.566593170166016,-54.822052001953125,263607820.57182616
1845.557373046875,24.452068328857422,-54.80052947998047,263607827.2031068
196.86654663085938,25.88838005065918,-56.516029357910156,263607828.05319092
514.686279296875,24.410314559936523,-55.139076232910156,263607829.6039207
1542.3262939453125,23.547317504882812,-54.555885314941406,263607829.96621928
157.7898712158203,21.329946517944336,-55.13188552856445,263607831.589604
1880.451904296875,15.306252479553223,-58.43280029296875,263607845.30302632
153.8051300048828,24.038143157958984,-55.31364440917969,263607853.19025525
109.52812957763672,26.54696273803711,-55.933990478515625,263607871.73823863
249.21124267578125,24.760269165039062,-55.706932067871094,263607877.66855413
1366.2584228515625,24.210193634033203,-55.11748123168945,263607880.89744443
176.59654235839844,23.453575134277344,-54.0258903503418,263607919.4159368
162.56886291503906,19.204618453979492,-55.641109466552734,263607925.56080207
224.47409057617188,26.01044273376465,-55.233612060546875,263607951.95029938
141.3400421142578,25.122190475463867,-56.067317962646484,263608021.8640592
189.9209442138672,30.57940101623535,-52.11897277832031,263607783.16328132
207.298095703125,28.815881729125977,-53.43960952758789,263607783.30341643
146.8571319580078,27.882455825805664,-50.73828887939453,263607783.7143318
170.9196014404297,28.0745906829834,-52.535560607910156,263607784.20657492
103.46318817138672,32.44944763183594,-51.40769958496094,263607784.3996801
129.04446411132812,29.226633071899414,-50.6703987121582,263607786.42477733
362.2025451660156,24.896282196044922,-46.92926025390625,263608119.48643056
1078.6328125,17.271728515625,-52.826377868652344,263607513.46214494
171.014404296875,22.35870361328125,-50.617061614990234,263607782.72257602
187.254638671875,23.073856353759766,-52.61933135986328,263607782.73690552
860.6639404296875,27.381288528442383,-54.0593376159668,263607782.7715892
115.9637222290039,26.426097869873047,-52.99277877807617,263607782.8852085
175.3782196044922,25.48335075378418,-52.532440185546875,263607782.88907778
111.69120025634766,23.85740089416504,-53.79356384277344,263607782.9333415
181.43650817871094,26.393835067749023,-52.95075607299805,263607783.02528235
189.63291931152344,26.868803024291992,-52.99720764160156,263607783.0406651
350.22076416015625,24.055267333984375,-53.27265930175781,263607783.13836244
164.08209228515625,25.463661193847656,-51.518104553222656,263607783.15693173
252.73648071289062,25.57126235961914,-54.0882682800293,263607783.20330772
116.59677124023438,22.68397331237793,-53.46710968017578,263607783.37734705
368.77423095703125,26.79264259338379,-54.110355377197266,263607783.49083138
113.12775421142578,20.279159545898438,-51.85238265991211,263607784.18710706
315.841796875,23.505592346191406,-52.70751953125,263607785.4829438
119.0876235961914,26.66633415222168,-52.71953582763672,263607789.24545398
106.90360260009766,24.571229934692383,-50.914634704589844,263607794.12041697
236.6591033935547,19.508663177490234,-52.36570739746094,263607804.570762
101.16110229492188,20.257686614990234,-50.89741897583008,263607814.56002697
216.2141571044922,23.67549705505371,-54.04403305053711,263607827.5727521
404.6219482421875,16.53333282470703,-51.17444610595703,263607964.67169127
328.2039794921875,19.658546447753906,-47.894161224365234,263607993.6850922
5354.4658203125,17.25577163696289,-52.379234313964844,263608265.324332
