ENERGY,L,B,TIME
257.3912658691406,59.15455627441406,-0.9280463457107544,687013836.9553113
141.514404296875,50.95105743408203,-5.383166790008545,687014466.7348472
2306.249267578125,52.91278839111328,13.285743713378906,687013897.7800932
414.5868225097656,56.44350051879883,0.7925209999084473,687013739.0772711
114.68849182128906,57.59648895263672,-0.06252174824476242,687013809.5042789
248.63807678222656,53.16604232788086,4.446715831756592,687013849.0193864
467.12945556640625,54.56647491455078,-2.1091771125793457,687013893.3854029
909.9931030273438,52.15707015991211,-1.295578956604004,687013952.0767335
171.9801788330078,54.39683532714844,3.197810649871826,687013968.0731434
395.3078308105469,50.96470642089844,-0.8145848512649536,687013992.061912
140.61236572265625,58.035377502441406,2.1731011867523193,687013997.3178464
489.2632141113281,55.682647705078125,6.6741943359375,687014052.1921996
242.9539794921875,54.16603469848633,7.52367639541626,687014068.6608878
229.66250610351562,54.036075592041016,6.507216930389404,687014271.8868269
7237.2685546875,52.468143463134766,4.610392093658447,687014462.3148683
2704.277099609375,53.18510437011719,4.634389877319336,687014462.8132317
286.0181579589844,56.25898361206055,4.030282497406006,687014463.381098
8894.9189453125,52.87489318847656,4.54508638381958,687014463.4739981
2621.289794921875,53.059791564941406,4.606712341308594,687014463.6870679
1856.68408203125,52.65629577636719,4.541510105133057,687014464.5360005
99325.359375,52.73512268066406,4.981611728668213,687014465.3257324
572.1198120117188,52.39389419555664,2.195098638534546,687014465.8022358
189.2057647705078,55.30207061767578,0.3102664351463318,687014466.4098226
1507.513671875,52.85625457763672,4.197038173675537,687014466.6700785
2782.592529296875,52.57231521606445,4.0174336433410645,687014466.881669
403.41534423828125,53.18169403076172,4.791148662567139,687014467.1294717
1585.696533203125,52.68809127807617,5.268862247467041,687014467.5272717
859.0341796875,51.829750061035156,2.090576171875,687014469.0256176
763.7258911132812,51.79066467285156,2.747770309448242,687014469.2048527
3773.095458984375,52.97553253173828,4.5827131271362305,687014469.4264686
5400.48193359375,52.93564224243164,4.124044418334961,687014469.6582363
1435.9521484375,52.2325553894043,3.898730516433716,687014469.8158085
1127.9256591796875,53.934814453125,5.126345157623291,687014470.2051616
1036.408203125,52.48128890991211,0.7349004745483398,687014471.3147657
703.5152587890625,51.71921920776367,1.312394618988037,687014471.427777
1707.3255615234375,53.825286865234375,5.052824020385742,687014471.5398964
1348.6793212890625,53.482662200927734,5.290400981903076,687014471.6203821
332.6331481933594,53.045440673828125,3.852217674255371,687014471.9241576
906.7329711914062,52.96584701538086,3.8866660594940186,687014471.9732518
392.5122985839844,53.77954864501953,7.103031158447266,687014472.0622181
1778.0205078125,52.35294723510742,4.399815559387207,687014472.1235619
1549.8284912109375,52.786678314208984,5.117002010345459,687014473.2285289
75156.1796875,52.9600830078125,4.368008136749268,687014473.4169255
555.461181640625,52.88422393798828,2.138411521911621,687014473.6624143
203.83355712890625,54.305076599121094,4.548615455627441,687014473.8376276
1356.411865234375,53.45262908935547,4.684107780456543,687014473.8458296
1513.0211181640625,52.528404235839844,4.271713733673096,687014474.325608
364.7023620605469,52.50619125366211,3.7625575065612793,687014474.5975815
372.5220947265625,52.47089767456055,4.142194747924805,687014474.8599476
1019.5835571289062,52.94805145263672,3.7043187618255615,687014474.914529
1674.657470703125,52.371246337890625,4.212299823760986,687014474.9440002
212.66397094726562,52.16768264770508,3.3809707164764404,687014474.9597139
9826.2568359375,52.87366485595703,4.389538764953613,687014474.9864607
442.5890197753906,52.34822463989258,2.323359966278076,687014475.9887129
390.58111572265625,56.49147033691406,-0.8468075394630432,687014476.378178
710.6864013671875,52.70904541015625,4.31578254699707,687014476.6223913
38901.03515625,52.93830871582031,4.568854808807373,687014476.7137516
146.19114685058594,53.3751106262207,4.985888481140137,687014477.7684075
6045.9140625,53.28303909301758,4.407309532165527,687014477.7877898
475.53448486328125,53.701148986816406,4.12287712097168,687014477.8506901
454.10308837890625,52.02119827270508,1.748439908027649,687014477.8706205
680.2288208007812,54.34113693237305,3.048591375350952,687014478.2924832
4226.4677734375,54.465476989746094,4.854343891143799,687014478.5210762
5896.53955078125,53.16745376586914,4.297125339508057,687014479.733298
3420.505859375,52.89228439331055,4.29478120803833,687014480.3356766
6605.02880859375,52.95059585571289,4.278967380523682,687014480.418676
490.3348083496094,53.66301727294922,5.6598639488220215,687014480.5378088
7755.798828125,52.35471725463867,3.6027753353118896,687014491.892695
3675.378173828125,52.56346130371094,3.759488105773926,687014492.0737927
328.61865234375,53.200714111328125,5.425500392913818,687014494.4376206
888.0776977539062,54.384727478027344,3.53784441947937,687014495.7526363
2215.642333984375,54.0350227355957,2.9292962551116943,687014496.3549918
367.34832763671875,53.021663665771484,3.7927560806274414,687014497.0911396
569.901123046875,53.062618255615234,3.0089995861053467,687014497.7119089
2016.2901611328125,53.61982345581055,4.664901256561279,687014497.8058686
247.09326171875,53.863243103027344,0.31113821268081665,687014498.2359228
233.54139709472656,52.819427490234375,3.036019802093506,687014498.699366
311.2444152832031,51.348243713378906,1.5655243396759033,687014498.9744334
1322.8651123046875,53.27695846557617,4.144618988037109,687014499.4214623
1034.2496337890625,52.45157241821289,4.1059465408325195,687014500.3643583
655.5670776367188,51.93875503540039,3.132444381713867,687014501.668741
552.5744018554688,53.40440368652344,3.916616439819336,687014502.5806285
316.17919921875,53.59368896484375,2.0994269847869873,687014503.0028307
64973.1171875,53.005062103271484,4.508378028869629,687014504.3318796
913.2100830078125,54.02744674682617,3.1783385276794434,687014505.5865295
1089.0487060546875,52.787174224853516,-0.12884637713432312,687014505.7050699
1958.1734619140625,53.12623977661133,4.559077262878418,687014505.9609289
1162.453857421875,53.737613677978516,2.872762441635132,687014508.0528082
122.9916763305664,54.067256927490234,0.4702591598033905,687014508.4116257
1756.103515625,52.59783172607422,4.436017036437988,687014509.1835943
592.7567749023438,52.91887664794922,4.459256172180176,687014512.215634
1260.0191650390625,52.22157287597656,3.4102416038513184,687014512.6360332
438.2479553222656,52.42536163330078,3.158381700515747,687014513.4232081
1219.5242919921875,51.59333801269531,1.4714610576629639,687014513.8709233
1042.8681640625,52.89502716064453,4.857134819030762,687014514.6566505
1939.957763671875,52.83766174316406,5.340305328369141,687014516.2198555
253.26681518554688,53.635433197021484,4.2768449783325195,687014516.8272178
296.8431396484375,53.37617111206055,2.386936902999878,687014517.765468
234.6325225830078,52.92230987548828,-1.2757927179336548,687014518.3037357
490.8026123046875,53.26555633544922,5.285599231719971,687014519.0750538
1204.0380859375,52.946380615234375,3.966315507888794,687014521.5169895
430.65533447265625,52.87527084350586,4.337552070617676,687014521.8295422
380.519775390625,54.251731872558594,4.660480976104736,687014522.0897061
1802.730712890625,52.92242431640625,4.4000020027160645,687014524.4007789
4006.367431640625,53.34416961669922,4.536076068878174,687014525.546399
965.9383544921875,52.813232421875,4.587920665740967,687014527.955597
722.6588745117188,52.940433502197266,0.8085507750511169,687014528.4740647
5433.23193359375,52.362239837646484,3.9170119762420654,687014528.9696641
1626.2911376953125,52.99881362915039,4.195448875427246,687014531.0126525
1312.2069091796875,53.17475128173828,2.1284639835357666,687014531.9327179
378.3943786621094,52.349552154541016,3.0033810138702393,687014532.1204573
312.6837463378906,54.368003845214844,5.050939083099365,687014533.1397003
2165.705322265625,53.24549102783203,4.131867408752441,687014534.1520116
5902.708984375,52.73518371582031,4.327702045440674,687014534.4041268
2820.212158203125,53.45421600341797,4.933648586273193,687014535.4369663
3462.427490234375,52.59705352783203,3.9719109535217285,687014538.3529372
518.1226196289062,53.89064407348633,4.671481132507324,687014538.5962678
3275.498779296875,53.515682220458984,4.758683681488037,687014538.7589414
363.5894775390625,53.687828063964844,2.157827138900757,687014540.1911212
6129.73095703125,53.06932067871094,4.343001365661621,687014548.9496454
7837.02880859375,53.27448654174805,4.587906837463379,687014551.3087524
3953.105224609375,53.09142303466797,4.095970153808594,687014551.5456907
2951.738037109375,53.471961975097656,4.427235126495361,687014556.6111106
1805.0150146484375,53.50706100463867,4.780157566070557,687014556.7342938
2394.40380859375,53.709781646728516,2.7697057723999023,687014559.8724418
1396.372802734375,52.707916259765625,2.3817944526672363,687014560.5008749
2707.09326171875,53.454463958740234,4.129500865936279,687014564.5063542
121.83928680419922,50.36363983154297,-1.6581112146377563,687014569.6645579
3423.49365234375,53.67529296875,4.642160415649414,687014573.0768918
1618.3031005859375,52.61022186279297,4.229893207550049,687014575.9069508
812.0049438476562,52.755332946777344,2.65844988822937,687014575.9865557
836.907958984375,53.3021240234375,3.9310317039489746,687014593.212742
514.85400390625,51.553958892822266,1.9546810388565063,687014600.5262384
2323.458251953125,52.66900634765625,2.0372517108917236,687014610.5379208
1788.099853515625,51.7425651550293,0.953113317489624,687014620.2072268
520.0708618164062,51.865516662597656,1.18876314163208,687014664.8344378
410.3956298828125,44.282989501953125,8.362533569335938,687014225.1057703
247.65301513671875,47.337127685546875,8.745722770690918,687014472.6736851
140.89425659179688,47.16997146606445,9.167539596557617,687014472.7998347
156.63540649414062,50.17150115966797,9.94153118133545,687014478.2107624
134.99119567871094,46.96198272705078,7.86503791809082,687014506.1887138
1325.5667724609375,52.117897033691406,10.104388236999512,687014508.2016587
110.52385711669922,48.199344635009766,8.709739685058594,687014572.3739208
530.85107421875,44.04239273071289,0.26690155267715454,687013724.1821474
134.3326416015625,45.31901931762695,0.9222778677940369,687013761.2726369
450.7970275878906,43.649131774902344,0.79017573595047,687013903.6839095
150.531982421875,44.80098342895508,-1.0057265758514404,687013964.7520518
123.4724349975586,46.979732513427734,-1.3905763626098633,687014007.5008304
381.94329833984375,46.0039176940918,-2.1411075592041016,687014506.4992247
128.1969757080078,46.45634460449219,-2.16498064994812,687014519.0243781
126.12481689453125,43.6366081237793,0.7929661870002747,687014539.0559791
142.60134887695312,44.250755310058594,2.936798334121704,687014600.96677
942.9153442382812,48.09654998779297,-4.36924934387207,687014740.6291317
1109.498779296875,45.91604232788086,5.920742034912109,687013753.5394554
133.03939819335938,46.613067626953125,-0.035149864852428436,687013779.4415983
196.64785766601562,50.446571350097656,3.167675018310547,687013808.5230805
126.9168701171875,50.446258544921875,0.6110250949859619,687013835.023626
197.18284606933594,50.98774719238281,3.39571213722229,687013835.670073
3815.10009765625,47.94681167602539,-1.1283009052276611,687013897.2512739
244.9982147216797,47.67659378051758,0.08970274031162262,687013935.5460459
120.33672332763672,51.078399658203125,1.4868470430374146,687014003.6182259
685.6376342773438,47.712646484375,1.3073211908340454,687014048.8397682
294.25653076171875,50.317771911621094,0.5195211172103882,687014120.0257831
198.7493133544922,51.19498062133789,4.899206161499023,687014125.6182997
1576.35546875,46.96303939819336,-0.10111015290021896,687014209.7228162
165.4313201904297,51.02897262573242,5.679288387298584,687014231.8538357
199.58935546875,50.77061080932617,0.5053972005844116,687014237.071364
119.12873077392578,50.721439361572266,2.5609631538391113,687014252.2207108
1380.7548828125,49.82533264160156,3.577549457550049,687014427.5423238
200.06130981445312,50.7992057800293,6.302042484283447,687014444.2982452
408.8550109863281,51.97245407104492,3.5730929374694824,687014463.0286365
692.3451538085938,51.9704704284668,4.644003868103027,687014464.4727294
449.7288513183594,51.801971435546875,5.047469615936279,687014465.6206534
153.4818878173828,49.9080696105957,3.7151854038238525,687014466.2367145
231.27413940429688,52.065277099609375,6.157684326171875,687014467.0252951
1125.1539306640625,51.676822662353516,5.009171485900879,687014467.0550722
438.08306884765625,49.41435623168945,0.46431028842926025,687014468.3467239
351.68719482421875,51.657737731933594,4.571044445037842,687014468.6013918
158.5245361328125,48.16926193237305,5.40755558013916,687014468.63507
